Number,Reference ID,Tube Diameter (m),Heated Length (m),Pressure (kPa),Mass Flux (kg/m^2/s),Outlet Quality,Inlet Subcooling (kJ/kg),Inlet Temperature (degreeC ),CHF (kW/m^2),Reference name
19396,42,0.0123,0.616,101.0,400.0,0.187,42.0,89.91,938.6,Cheng et al 1983a 1983b
19397,42,0.0123,0.616,101.0,50.0,0.899,84.0,79.91,534.2,Cheng et al 1983a 1983b
19398,42,0.0123,0.616,101.0,100.0,0.544,84.0,79.91,662.2,Cheng et al 1983a 1983b
19399,42,0.0123,0.616,101.0,200.0,0.225,84.0,79.91,600.0,Cheng et al 1983a 1983b
19400,42,0.0123,0.616,101.0,300.0,0.195,84.0,79.91,796.5,Cheng et al 1983a 1983b
19401,42,0.0123,0.616,101.0,50.0,0.814,126.0,69.89,496.7,Cheng et al 1983a 1983b
19402,42,0.0123,0.616,101.0,100.0,0.476,126.0,69.89,606.9,Cheng et al 1983a 1983b
19403,42,0.0123,0.616,101.0,200.0,0.318,126.0,69.89,853.7,Cheng et al 1983a 1983b
19404,42,0.0123,0.616,101.0,300.0,0.26,126.0,69.89,1083.0,Cheng et al 1983a 1983b
19405,42,0.0123,0.616,206.0,50.0,0.674,42.0,111.24,385.5,Cheng et al 1983a 1983b
19406,42,0.0123,0.616,206.0,100.0,0.551,42.0,111.24,634.8,Cheng et al 1983a 1983b
19407,42,0.0123,0.616,206.0,200.0,0.421,42.0,111.24,980.3,Cheng et al 1983a 1983b
19408,42,0.0123,0.616,206.0,50.0,0.743,84.0,101.29,435.0,Cheng et al 1983a 1983b
19409,42,0.0123,0.616,206.0,100.0,0.492,84.0,101.29,590.7,Cheng et al 1983a 1983b
19410,42,0.0123,0.616,206.0,200.0,0.427,84.0,101.29,1036.9,Cheng et al 1983a 1983b
19411,42,0.0123,0.616,206.0,50.0,0.844,126.0,91.32,501.6,Cheng et al 1983a 1983b
19412,42,0.0123,0.616,206.0,100.0,0.673,126.0,91.32,812.9,Cheng et al 1983a 1983b
19413,42,0.0123,0.616,206.0,200.0,0.489,126.0,91.32,1216.2,Cheng et al 1983a 1983b
19414,42,0.0123,0.616,206.0,100.0,0.622,168.0,81.32,777.2,Cheng et al 1983a 1983b
19415,42,0.0123,0.616,206.0,200.0,0.347,168.0,81.32,943.7,Cheng et al 1983a 1983b
19416,42,0.0123,0.616,206.0,50.0,0.668,210.0,71.31,425.3,Cheng et al 1983a 1983b
19417,42,0.0123,0.616,206.0,100.0,0.54,210.0,71.31,708.0,Cheng et al 1983a 1983b
19418,42,0.0123,0.616,206.0,200.0,0.372,210.0,71.31,1042.0,Cheng et al 1983a 1983b
19419,42,0.0123,0.616,344.0,50.0,0.796,42.0,128.41,443.6,Cheng et al 1983a 1983b
19420,42,0.0123,0.616,344.0,100.0,0.65,42.0,128.41,728.0,Cheng et al 1983a 1983b
19421,42,0.0123,0.616,344.0,200.0,0.576,42.0,128.41,1296.0,Cheng et al 1983a 1983b
19422,42,0.0123,0.616,344.0,50.0,0.971,84.0,118.53,549.6,Cheng et al 1983a 1983b
19423,42,0.0123,0.616,344.0,100.0,0.625,84.0,118.53,722.5,Cheng et al 1983a 1983b
19424,42,0.0123,0.616,344.0,200.0,0.555,84.0,118.53,1292.0,Cheng et al 1983a 1983b
19425,42,0.0123,0.616,344.0,50.0,0.758,126.0,108.6,444.5,Cheng et al 1983a 1983b
19426,42,0.0123,0.616,344.0,100.0,0.512,126.0,108.6,621.2,Cheng et al 1983a 1983b
19427,42,0.0123,0.616,344.0,200.0,0.459,126.0,108.6,1128.0,Cheng et al 1983a 1983b
19428,42,0.0123,0.616,344.0,50.0,0.823,168.0,98.65,490.3,Cheng et al 1983a 1983b
19429,42,0.0123,0.616,344.0,100.0,0.578,168.0,98.65,714.0,Cheng et al 1983a 1983b
19430,42,0.0123,0.616,344.0,200.0,0.436,168.0,98.65,1120.0,Cheng et al 1983a 1983b
19431,42,0.0123,0.616,344.0,50.0,0.945,210.0,88.67,567.4,Cheng et al 1983a 1983b
19432,42,0.0123,0.616,344.0,100.0,0.665,210.0,88.67,830.1,Cheng et al 1983a 1983b
19433,42,0.0123,0.616,344.0,200.0,0.422,210.0,88.67,1132.0,Cheng et al 1983a 1983b
19434,42,0.0123,0.616,550.0,100.0,0.713,42.0,145.71,777.0,Cheng et al 1983a 1983b
19435,42,0.0123,0.616,550.0,50.0,0.88,84.0,135.9,487.8,Cheng et al 1983a 1983b
19436,42,0.0123,0.616,550.0,100.0,0.675,84.0,135.9,758.3,Cheng et al 1983a 1983b
19437,42,0.0123,0.616,550.0,50.0,0.851,126.0,126.05,483.3,Cheng et al 1983a 1983b
19438,42,0.0123,0.616,550.0,100.0,0.678,126.0,126.05,783.1,Cheng et al 1983a 1983b
19439,42,0.0123,0.616,550.0,50.0,0.752,168.0,116.16,441.8,Cheng et al 1983a 1983b
19440,42,0.0123,0.616,550.0,100.0,0.619,168.0,116.16,742.2,Cheng et al 1983a 1983b
19441,42,0.0123,0.616,550.0,50.0,0.786,210.0,106.23,470.2,Cheng et al 1983a 1983b
19442,42,0.0123,0.616,550.0,100.0,0.71,210.0,106.23,860.1,Cheng et al 1983a 1983b
19443,42,0.0123,0.616,687.0,50.0,0.83,84.0,144.74,462.2,Cheng et al 1983a 1983b
19444,42,0.0123,0.616,687.0,100.0,0.69,84.0,144.74,775.2,Cheng et al 1983a 1983b
19445,42,0.0123,0.616,687.0,50.0,0.86,126.0,134.93,488.9,Cheng et al 1983a 1983b
19446,42,0.0123,0.616,687.0,100.0,0.682,126.0,134.93,788.6,Cheng et al 1983a 1983b
19447,42,0.0123,0.616,687.0,50.0,0.856,168.0,125.08,497.1,Cheng et al 1983a 1983b
19448,42,0.0123,0.616,687.0,100.0,0.684,168.0,125.08,812.6,Cheng et al 1983a 1983b
19449,42,0.0123,0.616,687.0,50.0,0.865,210.0,115.18,512.8,Cheng et al 1983a 1983b
19450,42,0.0123,0.616,687.0,100.0,0.705,210.0,115.18,855.9,Cheng et al 1983a 1983b
19451,42,0.0048,0.386,100.0,300.0,0.4325,167.905,59.61,1073.0,Cheng et al 1983a 1983b
19452,42,0.0048,0.386,100.0,300.0,0.44,209.734,49.61,1128.0,Cheng et al 1983a 1983b
19453,42,0.0048,0.386,200.0,300.0,0.4845,42.359,110.21,1040.0,Cheng et al 1983a 1983b
19454,42,0.0048,0.386,200.0,300.0,0.476,84.578,100.21,1062.0,Cheng et al 1983a 1983b
19455,42,0.0048,0.386,200.0,300.0,0.4608,126.681,90.21,1070.0,Cheng et al 1983a 1983b
19456,42,0.0048,0.386,200.0,300.0,0.4921,168.689,80.21,1174.0,Cheng et al 1983a 1983b
19457,42,0.0048,0.386,200.0,300.0,0.4832,210.621,70.21,1195.0,Cheng et al 1983a 1983b
19458,42,0.0048,0.386,300.0,300.0,0.5743,42.587,123.52,1205.0,Cheng et al 1983a 1983b
19459,42,0.0048,0.386,300.0,300.0,0.5621,84.996,113.52,1220.0,Cheng et al 1983a 1983b
19460,42,0.0048,0.386,300.0,300.0,0.5909,127.256,103.52,1318.0,Cheng et al 1983a 1983b
19461,42,0.0048,0.386,300.0,300.0,0.6,169.393,93.52,1376.0,Cheng et al 1983a 1983b
19462,42,0.0048,0.386,300.0,300.0,0.6003,211.427,83.52,1416.0,Cheng et al 1983a 1983b
19463,42,0.0048,0.386,450.0,300.0,0.6462,42.893,137.9,1325.0,Cheng et al 1983a 1983b
19464,42,0.0048,0.386,450.0,300.0,0.6759,85.563,127.9,1424.0,Cheng et al 1983a 1983b
19465,42,0.0048,0.386,450.0,500.0,0.4024,85.563,127.9,1467.0,Cheng et al 1983a 1983b
19466,42,0.0048,0.386,450.0,300.0,0.688,128.042,117.9,1488.0,Cheng et al 1983a 1983b
19467,42,0.0048,0.386,450.0,500.0,0.4098,128.042,117.9,1558.0,Cheng et al 1983a 1983b
19468,42,0.0048,0.386,450.0,300.0,0.6892,170.361,107.9,1530.0,Cheng et al 1983a 1983b
19469,42,0.0048,0.386,450.0,500.0,0.3944,170.361,107.9,1573.0,Cheng et al 1983a 1983b
19470,42,0.0048,0.386,450.0,750.0,0.2681,170.361,107.9,1732.0,Cheng et al 1983a 1983b
19471,42,0.0048,0.386,450.0,300.0,0.6452,212.545,97.9,1482.0,Cheng et al 1983a 1983b
19472,42,0.0048,0.386,450.0,500.0,0.4049,212.545,97.9,1674.0,Cheng et al 1983a 1983b
19473,42,0.0048,0.386,450.0,750.0,0.2663,212.545,97.9,1822.0,Cheng et al 1983a 1983b
19474,42,0.0048,0.386,700.0,300.0,0.7227,86.415,144.95,1481.0,Cheng et al 1983a 1983b
19475,42,0.0048,0.386,700.0,500.0,0.4355,86.415,144.95,1541.0,Cheng et al 1983a 1983b
19476,42,0.0048,0.386,700.0,300.0,0.7273,129.231,134.95,1530.0,Cheng et al 1983a 1983b
19477,42,0.0048,0.386,700.0,500.0,0.4724,129.231,134.95,1727.0,Cheng et al 1983a 1983b
19478,42,0.0048,0.386,700.0,300.0,0.7599,171.834,124.95,1633.0,Cheng et al 1983a 1983b
19479,42,0.0048,0.386,700.0,500.0,0.458,171.834,124.95,1747.0,Cheng et al 1983a 1983b
19480,42,0.0048,0.386,700.0,300.0,0.7656,214.257,114.95,1684.0,Cheng et al 1983a 1983b
19481,42,0.0048,0.386,700.0,500.0,0.4414,214.257,114.95,1760.0,Cheng et al 1983a 1983b
19482,42,0.0048,0.386,700.0,750.0,0.3111,214.257,114.95,2009.0,Cheng et al 1983a 1983b
19483,43,0.00775,1.008,6960.0,500.0,0.723,1114.0,34.69,2110.0,Kirillov 1984 1985
19484,43,0.00775,1.008,6960.0,500.0,0.717,1043.0,51.75,2040.0,Kirillov 1984 1985
19485,43,0.00775,1.008,6860.0,500.0,0.773,936.0,76.17,2020.0,Kirillov 1984 1985
19486,43,0.00775,1.008,6860.0,500.0,0.781,819.0,104.08,1920.0,Kirillov 1984 1985
19487,43,0.00775,1.008,6860.0,500.0,0.782,777.0,114.06,1880.0,Kirillov 1984 1985
19488,43,0.00775,1.008,6860.0,500.0,0.799,671.0,139.07,1800.0,Kirillov 1984 1985
19489,43,0.00775,1.008,6860.0,500.0,0.806,619.0,151.23,1760.0,Kirillov 1984 1985
19490,43,0.00775,1.008,6770.0,500.0,0.806,571.0,161.3,1720.0,Kirillov 1984 1985
19491,43,0.00775,1.008,6860.0,500.0,0.805,497.0,179.4,1640.0,Kirillov 1984 1985
19492,43,0.00775,1.008,6860.0,500.0,0.824,384.0,204.9,1570.0,Kirillov 1984 1985
19493,43,0.00775,1.008,6860.0,500.0,0.822,306.0,222.08,1490.0,Kirillov 1984 1985
19494,43,0.00801,1.0,6860.0,500.0,0.67,995.0,62.04,2010.0,Kirillov 1984 1985
19495,43,0.00801,1.0,6860.0,500.0,0.673,920.0,79.99,1940.0,Kirillov 1984 1985
19496,43,0.00801,1.0,6860.0,500.0,0.67,869.0,92.17,1880.0,Kirillov 1984 1985
19497,43,0.00801,1.0,6860.0,500.0,0.679,819.0,104.08,1840.0,Kirillov 1984 1985
19498,43,0.00801,1.0,6860.0,500.0,0.693,785.0,112.16,1800.0,Kirillov 1984 1985
19499,43,0.00801,1.0,6860.0,500.0,0.723,705.0,131.07,1790.0,Kirillov 1984 1985
19500,43,0.00801,1.0,6860.0,500.0,0.742,641.0,146.09,1760.0,Kirillov 1984 1985
19501,43,0.00801,1.0,6860.0,500.0,0.765,523.0,173.44,1680.0,Kirillov 1984 1985
19502,43,0.00801,1.0,6860.0,500.0,0.857,174.0,250.14,1470.0,Kirillov 1984 1985
19503,43,0.00801,1.0,6860.0,500.0,0.886,28.0,279.2,1370.0,Kirillov 1984 1985
19504,43,0.00801,1.002,6960.0,501.0,0.774,971.0,69.01,2140.0,Kirillov 1984 1985
19505,43,0.00801,1.002,6960.0,501.0,0.778,921.0,80.98,2090.0,Kirillov 1984 1985
19506,43,0.00801,1.002,6860.0,501.0,0.794,840.0,99.09,2040.0,Kirillov 1984 1985
19507,43,0.00801,1.002,6960.0,496.0,0.804,769.0,117.16,1960.0,Kirillov 1984 1985
19508,43,0.00801,1.002,6960.0,501.0,0.811,684.0,137.22,1900.0,Kirillov 1984 1985
19509,43,0.00801,1.002,6960.0,501.0,0.811,620.0,152.19,1840.0,Kirillov 1984 1985
19510,43,0.00801,1.002,6860.0,501.0,0.824,541.0,169.31,1780.0,Kirillov 1984 1985
19511,43,0.00801,1.002,6860.0,501.0,0.845,474.0,184.64,1750.0,Kirillov 1984 1985
19512,43,0.00801,1.002,6860.0,501.0,0.851,407.0,199.77,1690.0,Kirillov 1984 1985
19513,43,0.00801,1.002,6860.0,501.0,0.823,339.0,214.86,1580.0,Kirillov 1984 1985
19514,43,0.00801,1.002,6770.0,501.0,0.833,264.0,230.15,1530.0,Kirillov 1984 1985
19515,43,0.00801,1.002,6860.0,501.0,0.816,217.0,241.16,1450.0,Kirillov 1984 1985
19516,43,0.00801,1.002,6860.0,501.0,0.806,149.0,255.28,1380.0,Kirillov 1984 1985
19517,43,0.00801,1.002,6860.0,501.0,0.814,85.0,268.15,1320.0,Kirillov 1984 1985
19518,43,0.008,1.0,6860.0,501.0,0.869,773.0,115.0,2090.0,Kirillov 1984 1985
19519,43,0.008,1.0,6860.0,520.0,0.795,743.0,122.11,2020.0,Kirillov 1984 1985
19520,43,0.008,1.0,6860.0,503.0,0.861,675.0,138.13,1990.0,Kirillov 1984 1985
19521,43,0.008,1.0,6860.0,502.0,0.883,563.0,164.23,1900.0,Kirillov 1984 1985
19522,43,0.008,1.0,6860.0,501.0,0.886,505.0,177.57,1850.0,Kirillov 1984 1985
19523,43,0.008,1.0,6860.0,500.0,0.896,402.0,200.88,1760.0,Kirillov 1984 1985
19524,43,0.008,1.0,6860.0,501.0,0.895,306.0,222.08,1660.0,Kirillov 1984 1985
19525,43,0.008,1.0,6860.0,501.0,0.887,188.0,247.23,1540.0,Kirillov 1984 1985
19526,43,0.008,1.0,6860.0,500.0,0.897,154.0,254.26,1510.0,Kirillov 1984 1985
19527,43,0.00775,1.008,6860.0,1000.0,0.392,1042.0,50.76,3130.0,Kirillov 1984 1985
19528,43,0.00775,1.008,6960.0,1000.0,0.448,858.0,96.02,2940.0,Kirillov 1984 1985
19529,43,0.00775,1.008,6960.0,1000.0,0.49,753.0,120.95,2860.0,Kirillov 1984 1985
19530,43,0.00775,1.008,6860.0,1000.0,0.485,696.0,133.19,2740.0,Kirillov 1984 1985
19531,43,0.00775,1.008,6860.0,1000.0,0.515,610.0,153.32,2660.0,Kirillov 1984 1985
19532,43,0.00775,1.008,6860.0,1000.0,0.541,541.0,169.31,2610.0,Kirillov 1984 1985
19533,43,0.00775,1.008,6860.0,1000.0,0.567,461.0,187.59,2530.0,Kirillov 1984 1985
19534,43,0.00775,1.008,6860.0,1000.0,0.557,443.0,191.67,2470.0,Kirillov 1984 1985
19535,43,0.00775,1.008,6860.0,1000.0,0.579,375.0,206.9,2400.0,Kirillov 1984 1985
19536,43,0.00775,1.008,6860.0,1000.0,0.585,339.0,214.86,2350.0,Kirillov 1984 1985
19537,43,0.00775,1.008,7060.0,1000.0,0.596,284.0,229.07,2270.0,Kirillov 1984 1985
19538,43,0.00775,1.008,7060.0,1000.0,0.602,237.0,239.11,2190.0,Kirillov 1984 1985
19539,43,0.00775,1.008,6860.0,1000.0,0.618,144.0,256.3,2070.0,Kirillov 1984 1985
19540,43,0.00775,1.008,6860.0,1000.0,0.62,80.0,269.13,1960.0,Kirillov 1984 1985
19541,43,0.00796,1.0,6860.0,1000.0,0.407,726.0,126.12,2680.0,Kirillov 1984 1985
19542,43,0.00796,1.0,6860.0,1000.0,0.452,488.0,181.45,2340.0,Kirillov 1984 1985
19543,43,0.00796,1.0,6860.0,1000.0,0.46,479.0,183.5,2430.0,Kirillov 1984 1985
19544,43,0.00796,1.0,6860.0,1000.0,0.47,430.0,194.6,2280.0,Kirillov 1984 1985
19545,43,0.00796,1.0,6860.0,1000.0,0.499,283.0,227.07,2070.0,Kirillov 1984 1985
19546,43,0.00796,1.0,6860.0,1000.0,0.525,188.0,247.23,1970.0,Kirillov 1984 1985
19547,43,0.00801,1.0,6860.0,1000.0,0.363,970.0,68.03,3030.0,Kirillov 1984 1985
19548,43,0.00801,1.0,6860.0,1000.0,0.396,907.0,83.1,3010.0,Kirillov 1984 1985
19549,43,0.00801,1.0,6860.0,1000.0,0.404,874.0,90.98,2960.0,Kirillov 1984 1985
19550,43,0.00801,1.0,6860.0,1000.0,0.423,811.0,105.98,2890.0,Kirillov 1984 1985
19551,43,0.00801,1.0,6860.0,1000.0,0.441,756.0,119.03,2840.0,Kirillov 1984 1985
19552,43,0.00801,1.0,6860.0,1000.0,0.466,696.0,133.19,2800.0,Kirillov 1984 1985
19553,43,0.00801,1.0,6860.0,1000.0,0.496,571.0,162.38,2630.0,Kirillov 1984 1985
19554,43,0.00801,1.0,6860.0,1000.0,0.491,541.0,169.31,2550.0,Kirillov 1984 1985
19555,43,0.00801,1.0,6860.0,1000.0,0.52,447.0,190.76,2470.0,Kirillov 1984 1985
19556,43,0.00801,1.0,6860.0,1000.0,0.513,430.0,194.6,2400.0,Kirillov 1984 1985
19557,43,0.00801,1.0,6860.0,1000.0,0.537,366.0,208.9,2350.0,Kirillov 1984 1985
19558,43,0.00801,1.0,6860.0,1000.0,0.55,325.0,217.93,2320.0,Kirillov 1984 1985
19559,43,0.00801,1.0,6860.0,1000.0,0.564,292.0,225.12,2290.0,Kirillov 1984 1985
19560,43,0.00801,1.0,6860.0,1000.0,0.575,198.0,245.15,2130.0,Kirillov 1984 1985
19561,43,0.00801,1.0,6860.0,1000.0,0.59,169.0,251.17,2120.0,Kirillov 1984 1985
19562,43,0.008,0.99,6860.0,1007.0,0.349,953.0,72.1,3000.0,Kirillov 1984 1985
19563,43,0.008,0.99,6860.0,1012.0,0.37,848.0,97.18,2870.0,Kirillov 1984 1985
19564,43,0.008,0.99,6860.0,1007.0,0.391,798.0,109.07,2810.0,Kirillov 1984 1985
19565,43,0.008,0.99,6860.0,1007.0,0.415,747.0,121.16,2790.0,Kirillov 1984 1985
19566,43,0.008,0.99,6860.0,1007.0,0.414,696.0,133.19,2680.0,Kirillov 1984 1985
19567,43,0.008,0.99,6860.0,1007.0,0.436,623.0,150.3,2600.0,Kirillov 1984 1985
19568,43,0.008,0.99,6860.0,1012.0,0.438,563.0,164.23,2500.0,Kirillov 1984 1985
19569,43,0.008,0.99,6860.0,1007.0,0.474,474.0,184.64,2420.0,Kirillov 1984 1985
19570,43,0.008,0.99,6860.0,1007.0,0.501,407.0,199.77,2360.0,Kirillov 1984 1985
19571,43,0.008,0.99,6860.0,1007.0,0.496,311.0,220.99,2160.0,Kirillov 1984 1985
19572,43,0.008,0.99,6960.0,1018.0,0.553,189.0,248.1,2100.0,Kirillov 1984 1985
19573,43,0.008,0.99,6860.0,1007.0,0.562,105.0,264.18,1940.0,Kirillov 1984 1985
19574,43,0.00799,1.0,6860.0,996.0,0.496,649.0,144.22,2830.0,Kirillov 1984 1985
19575,43,0.00799,1.0,6860.0,996.0,0.512,606.0,154.26,2790.0,Kirillov 1984 1985
19576,43,0.00799,1.0,6860.0,996.0,0.523,563.0,164.23,2740.0,Kirillov 1984 1985
19577,43,0.00799,1.0,6860.0,996.0,0.542,519.0,174.36,2710.0,Kirillov 1984 1985
19578,43,0.00799,1.0,6860.0,1001.0,0.559,474.0,184.64,2680.0,Kirillov 1984 1985
19579,43,0.00799,1.0,6860.0,1001.0,0.596,384.0,204.9,2620.0,Kirillov 1984 1985
19580,43,0.00799,1.0,6860.0,996.0,0.618,339.0,214.86,2580.0,Kirillov 1984 1985
19581,43,0.00799,1.0,6860.0,1001.0,0.621,292.0,225.12,2510.0,Kirillov 1984 1985
19582,43,0.00799,1.0,6860.0,996.0,0.632,245.0,235.22,2440.0,Kirillov 1984 1985
19583,43,0.00799,1.0,6860.0,996.0,0.634,174.0,250.14,2310.0,Kirillov 1984 1985
19584,43,0.008,1.0,6860.0,1001.0,0.493,756.0,119.03,3000.0,Kirillov 1984 1985
19585,43,0.008,1.0,6860.0,980.0,0.523,713.0,129.19,2940.0,Kirillov 1984 1985
19586,43,0.008,1.0,6860.0,980.0,0.532,649.0,144.22,2860.0,Kirillov 1984 1985
19587,43,0.008,1.0,6860.0,980.0,0.563,584.0,159.37,2800.0,Kirillov 1984 1985
19588,43,0.008,1.0,6860.0,980.0,0.586,505.0,177.57,2720.0,Kirillov 1984 1985
19589,43,0.008,1.0,6860.0,980.0,0.599,412.0,198.65,2580.0,Kirillov 1984 1985
19590,43,0.008,1.0,6860.0,980.0,0.656,274.0,229.01,2480.0,Kirillov 1984 1985
19591,43,0.008,1.0,6860.0,1001.0,0.659,149.0,255.28,2290.0,Kirillov 1984 1985
19592,43,0.008,1.0,6860.0,980.0,0.662,144.0,256.3,2250.0,Kirillov 1984 1985
19593,43,0.008,1.0,6860.0,980.0,0.663,80.0,269.13,2120.0,Kirillov 1984 1985
19594,43,0.00785,1.0,6670.0,1068.0,0.375,939.0,73.1,3150.0,Kirillov 1984 1985
19595,43,0.00785,1.0,6670.0,1034.0,0.448,851.0,94.12,3100.0,Kirillov 1984 1985
19596,43,0.00785,1.0,6770.0,1028.0,0.461,781.0,112.01,2970.0,Kirillov 1984 1985
19597,43,0.00785,1.0,6670.0,1074.0,0.448,682.0,134.17,2860.0,Kirillov 1984 1985
19598,43,0.00785,1.0,6370.0,1057.0,0.495,580.0,154.31,2780.0,Kirillov 1984 1985
19599,43,0.00785,1.0,6670.0,1057.0,0.532,522.0,171.41,2770.0,Kirillov 1984 1985
19600,43,0.00785,1.0,6860.0,1068.0,0.565,412.0,198.65,2650.0,Kirillov 1984 1985
19601,43,0.00785,1.0,6960.0,1040.0,0.588,339.0,215.99,2490.0,Kirillov 1984 1985
19602,43,0.00785,1.0,7060.0,1040.0,0.612,246.0,237.2,2370.0,Kirillov 1984 1985
19603,43,0.00785,1.0,6960.0,1034.0,0.632,135.0,259.19,2200.0,Kirillov 1984 1985
19604,43,0.00785,1.0,6960.0,1034.0,0.647,75.0,271.14,2130.0,Kirillov 1984 1985
19605,43,0.00775,1.008,6960.0,2000.0,0.054,1026.0,55.82,4240.0,Kirillov 1984 1985
19606,43,0.00775,1.008,6960.0,2000.0,0.084,896.0,86.95,3910.0,Kirillov 1984 1985
19607,43,0.00775,1.008,7160.0,2000.0,0.103,822.0,106.99,3730.0,Kirillov 1984 1985
19608,43,0.00775,1.008,6960.0,2000.0,0.136,719.0,128.98,3530.0,Kirillov 1984 1985
19609,43,0.00775,1.008,6860.0,2000.0,0.163,653.0,143.28,3440.0,Kirillov 1984 1985
19610,43,0.00775,1.008,6860.0,2000.0,0.166,615.0,152.16,3310.0,Kirillov 1984 1985
19611,43,0.00775,1.008,6770.0,2000.0,0.214,501.0,177.42,3160.0,Kirillov 1984 1985
19612,43,0.00775,1.008,6860.0,2000.0,0.234,416.0,197.75,2950.0,Kirillov 1984 1985
19613,43,0.00775,1.008,6960.0,2000.0,0.259,321.0,219.94,2740.0,Kirillov 1984 1985
19614,43,0.00775,1.008,6860.0,2000.0,0.307,222.0,240.1,2640.0,Kirillov 1984 1985
19615,43,0.00775,1.008,6860.0,2000.0,0.331,135.0,258.13,2450.0,Kirillov 1984 1985
19616,43,0.00775,1.008,6860.0,2000.0,0.347,64.0,272.27,2270.0,Kirillov 1984 1985
19617,43,0.00796,1.0,6860.0,2000.0,0.275,222.0,240.1,2600.0,Kirillov 1984 1985
19618,43,0.00796,1.0,6860.0,2000.0,0.282,154.0,254.26,2360.0,Kirillov 1984 1985
19619,43,0.00796,1.0,6860.0,2000.0,0.326,69.0,271.29,2290.0,Kirillov 1984 1985
19620,43,0.00801,1.0,6860.0,2000.0,0.081,983.0,64.91,4410.0,Kirillov 1984 1985
19621,43,0.00801,1.0,6860.0,2000.0,0.075,915.0,81.19,4100.0,Kirillov 1984 1985
19622,43,0.00801,1.0,6860.0,2000.0,0.086,882.0,89.07,4040.0,Kirillov 1984 1985
19623,43,0.00801,1.0,6860.0,2000.0,0.087,832.0,100.99,3830.0,Kirillov 1984 1985
19624,43,0.00801,1.0,6860.0,2000.0,0.094,823.0,103.13,3860.0,Kirillov 1984 1985
19625,43,0.00801,1.0,6860.0,2000.0,0.103,819.0,104.08,3870.0,Kirillov 1984 1985
19626,43,0.00801,1.0,6860.0,2000.0,0.098,756.0,119.03,3610.0,Kirillov 1984 1985
19627,43,0.00801,1.0,6860.0,2000.0,0.119,751.0,120.21,3700.0,Kirillov 1984 1985
19628,43,0.00801,1.0,6860.0,2000.0,0.107,739.0,123.05,3590.0,Kirillov 1984 1985
19629,43,0.00801,1.0,6860.0,2000.0,0.141,688.0,135.07,3590.0,Kirillov 1984 1985
19630,43,0.00801,1.0,6860.0,2000.0,0.128,683.0,136.25,3500.0,Kirillov 1984 1985
19631,43,0.00801,1.0,6860.0,2000.0,0.134,645.0,145.16,3360.0,Kirillov 1984 1985
19632,43,0.00801,1.0,6860.0,2000.0,0.145,597.0,156.35,3240.0,Kirillov 1984 1985
19633,43,0.00801,1.0,6860.0,2000.0,0.162,589.0,158.21,3310.0,Kirillov 1984 1985
19634,43,0.00801,1.0,6860.0,2000.0,0.146,567.0,163.3,3130.0,Kirillov 1984 1985
19635,43,0.00801,1.0,6860.0,2000.0,0.183,452.0,189.63,2900.0,Kirillov 1984 1985
19636,43,0.00801,1.0,6860.0,2000.0,0.221,357.0,210.89,2750.0,Kirillov 1984 1985
19637,43,0.00801,1.0,6860.0,2000.0,0.282,154.0,254.26,2330.0,Kirillov 1984 1985
19638,43,0.008,0.99,6860.0,2014.0,0.125,941.0,74.97,4580.0,Kirillov 1984 1985
19639,43,0.008,0.99,6860.0,2014.0,0.139,882.0,89.07,4420.0,Kirillov 1984 1985
19640,43,0.008,0.99,6860.0,2019.0,0.151,832.0,100.99,4300.0,Kirillov 1984 1985
19641,43,0.008,0.99,6860.0,2014.0,0.169,756.0,119.03,4090.0,Kirillov 1984 1985
19642,43,0.008,0.99,6860.0,2014.0,0.168,688.0,135.07,3820.0,Kirillov 1984 1985
19643,43,0.008,0.99,6860.0,2019.0,0.177,628.0,149.13,3640.0,Kirillov 1984 1985
19644,43,0.008,0.99,6860.0,2019.0,0.208,541.0,169.31,3480.0,Kirillov 1984 1985
19645,43,0.008,0.99,6860.0,2014.0,0.23,470.0,185.55,3320.0,Kirillov 1984 1985
19646,43,0.008,0.99,6860.0,2014.0,0.252,398.0,201.78,3170.0,Kirillov 1984 1985
19647,43,0.008,0.99,6860.0,2019.0,0.274,311.0,220.99,2960.0,Kirillov 1984 1985
19648,43,0.008,0.99,6860.0,2014.0,0.286,269.0,230.09,2860.0,Kirillov 1984 1985
19649,43,0.008,0.99,6860.0,2014.0,0.331,164.0,252.2,2710.0,Kirillov 1984 1985
19650,43,0.008,0.99,6860.0,2019.0,0.372,49.0,275.18,2500.0,Kirillov 1984 1985
19651,43,0.008,0.99,6860.0,2019.0,0.372,23.0,280.15,2400.0,Kirillov 1984 1985
19652,43,0.00799,1.0,6860.0,2002.0,0.142,688.0,135.07,3600.0,Kirillov 1984 1985
19653,43,0.00799,1.0,6860.0,2002.0,0.153,649.0,144.22,3510.0,Kirillov 1984 1985
19654,43,0.00799,1.0,6860.0,2002.0,0.166,606.0,154.26,3420.0,Kirillov 1984 1985
19655,43,0.00799,1.0,6860.0,2002.0,0.178,563.0,164.23,3320.0,Kirillov 1984 1985
19656,43,0.00799,1.0,6860.0,1997.0,0.197,519.0,174.36,3250.0,Kirillov 1984 1985
19657,43,0.00799,1.0,6860.0,2002.0,0.208,474.0,184.64,3150.0,Kirillov 1984 1985
